IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;GARE;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
86459;Faisceau Boulogne Outreau V1 à V5 V3 à V23 V28;312300;1;250+300;51e9a690-6665-11e3-afff-01f464e0362d;Boulogne-Ville;601374.2325000018;7067007.485100001;1.606642222659351;50.69203693438939;50.69203693438939, 1.6066422226593513;50.692036934375956, 1.6066422226593502;"{""coordinates"": [1.60664222265935, 50.692036934375956], ""type"": ""Point""}"
128752;Faisceau Impair de Belleville-sur-Saône V3 à V11;830000;1;462+812;51e8fc9c-6665-11e3-afff-01f464e0362d;Belleville-sur-Saône;833501.556599997;6558209.203600001;4.72859307047858;46.11052647615135;46.11052647615135, 4.72859307047858;46.11052647613492, 4.728593070478581;"{""coordinates"": [4.728593070478581, 46.11052647613492], ""type"": ""Point""}"
154318;Faisceau impair;550000;1;220+017;51edf4c0-6665-11e3-afff-01f464e0362d;Monnaie;533708.0469999984;6713114.828499999;0.790929206922282;47.497460655082584;47.497460655082584, 0.7909292069222824;47.497460655070206, 0.7909292069222809;"{""coordinates"": [0.790929206922281, 47.497460655070206], ""type"": ""Point""}"
87440;UPT Quimper (ET Bretagne);470000;1;684+973;51e92218-6665-11e3-afff-01f464e0362d;;171531.4074999988;6789854.369399998;-4.094876591321117;47.99525666490495;47.99525666490495, -4.094876591321117;47.995256664894036, -4.094876591321123;"{""coordinates"": [-4.094876591321123, 47.995256664894036], ""type"": ""Point""}"
154142;Faisceau Equipement;830000;1;522+377;51eb9f90-6665-11e3-afff-01f464e0362d;Sibelin;843896.6745999977;6508013.168400001;4.847934823664808;45.656512211661536;45.656512211661536, 4.847934823664808;45.65651221164381, 4.847934823664809;"{""coordinates"": [4.847934823664809, 45.65651221164381], ""type"": ""Point""}"
155845;Faisceau Impair;707000;1;367+104;a4aa50d4-9243-11e3-94ff-010c64e0362d;Louroux-de-Bouble;698912.9720999971;6569366.685400002;2.985896985892986;46.2241560914523;46.2241560914523, 2.985896985892986;46.22415609143621, 2.985896985892986;"{""coordinates"": [2.985896985892986, 46.22415609143621], ""type"": ""Point""}"
155169;Faisceau Garage;420000;1;001+222;51eef7f0-6665-11e3-afff-01f464e0362d;Paris-Montparnasse;649491.5846000016;6859552.8552;2.311917283429646;48.83404928869467;48.83404928869467, 2.3119172834296458;48.83404928867249, 2.3119172834296453;"{""coordinates"": [2.311917283429645, 48.83404928867249], ""type"": ""Point""}"
156527;Faisceau impair 3;640000;1;424+424;cef5799c-dfb5-11e3-8eff-01a464e0362d;Colombiers;711155.5112000033;6246540.371199999;3.137440466321153;43.31793322061433;43.31793322061433, 3.1374404663211526;43.317933220590405, 3.1374404663211526;"{""coordinates"": [3.137440466321153, 43.317933220590405], ""type"": ""Point""}"
155095;Faisceau Garages;302526;1;304+754;51f22922-6665-11e3-afff-01f464e0362d;;655361.9346999973;7104439.1576000005;2.365061064042776;51.03403818026414;51.03403818026414, 2.3650610640427763;51.034038180252175, 2.3650610640427754;"{""coordinates"": [2.365061064042775, 51.034038180252175], ""type"": ""Point""}"
128124;Faisceau F;810000;1;023+960;51e715ec-6665-11e3-afff-01f464e0362d;Nîmes (IE);812275.1948999986;6306438.696600001;4.396182149308704;43.84802469241001;43.84802469241001, 4.396182149308704;43.84802469238736, 4.3961821493087045;"{""coordinates"": [4.396182149308705, 43.84802469238736], ""type"": ""Point""}"
80672;Faisceau Les Aubrais Relais Latéral;570000;1;117+850;51e8e576-6665-11e3-afff-01f464e0362d;Les Aubrais-Orléans;618040.1569000036;6759990.819200002;1.902348993434908;47.93518227132248;47.93518227132248, 1.9023489934349076;47.93518227131141, 1.9023489934349067;"{""coordinates"": [1.902348993434907, 47.93518227131141], ""type"": ""Point""}"
72826;Faisceau St-Louis;115000;1;134+770;51e187e8-6665-11e3-afff-01f464e0362d;St-Louis;1041893.5562999994;6731298.178199999;7.551893854746165;47.593347444855944;47.593347444855944, 7.551893854746165;47.593347444843864, 7.551893854746168;"{""coordinates"": [7.551893854746168, 47.593347444843864], ""type"": ""Point""}"
155379;Faisceau impair;370000;1;087+921;51ef7af8-6665-11e3-afff-01f464e0362d;St-Pierre-lès-Elbeuf;556663.5367000028;6909619.9309;1.030652710041703;49.2701360064468;49.2701360064468, 1.0306527100417027;49.270136006426796, 1.0306527100417011;"{""coordinates"": [1.030652710041701, 49.270136006426796], ""type"": ""Point""}"
128493;Parc Equipement;977000;1;005+215;51e40722-6665-11e3-afff-01f464e0362d;Issy-Val-de-Seine;646156.8566000015;6859496.114300001;2.266497562628432;48.833269055485594;48.833269055485594, 2.2664975626284316;48.83326905546342, 2.266497562628431;"{""coordinates"": [2.266497562628431, 48.83326905546342], ""type"": ""Point""}"
155906;Faisceau pair;760000;1;015+574;a4a9ec88-9243-11e3-94ff-010c64e0362d;Imphy;719775.9684000015;6647535.756299999;3.259909086510818;46.92772309021592;46.92772309021592, 3.2599090865108176;46.927723090201894, 3.2599090865108176;"{""coordinates"": [3.259909086510818, 46.927723090201894], ""type"": ""Point""}"
128551;Faisceau pair;753000;1;173+360;51e122c8-6665-11e3-afff-01f464e0362d;Auxerre-St-Gervais;743954.3737000003;6745174.329300001;3.5872123156539;47.80549256869768;47.80549256869768, 3.5872123156539;47.805492568686226, 3.5872123156539;"{""coordinates"": [3.5872123156539, 47.805492568686226], ""type"": ""Point""}"
156798;Faisceau V1 à V4;341300;1;227+147;cef760a4-dfb5-11e3-8eff-01a464e0362d;Le Havre-Maritime;493682.2978999987;6935155.115600001;0.153322439263225;49.48229702655945;49.48229702655945, 0.15332243926322542;49.482297026540486, 0.15332243926322264;"{""coordinates"": [0.153322439263223, 49.482297026540486], ""type"": ""Point""}"
157599;Faisceau Pair St-Claude;878000;1;073+520;cef8e12e-dfb5-11e3-8eff-01a464e0362d;St-Claude;919615.0275000036;6591421.8442;5.858381513828189;46.38696066734715;46.38696066734715, 5.858381513828189;46.386960667331536, 5.858381513828191;"{""coordinates"": [5.858381513828191, 46.386960667331536], ""type"": ""Point""}"
153492;Faisceau Pair;789000;1;343+198;51ed560a-6665-11e3-afff-01f464e0362d;St-Pourçain-sur-Sioule;723093.8298999965;6578495.578299999;3.300066161628649;46.305965526124744;46.305965526124744, 3.3000661616286493;46.30596552610889, 3.3000661616286497;"{""coordinates"": [3.30006616162865, 46.30596552610889], ""type"": ""Point""}"
157112;Faisceau Impair;420000;1;123+312;cef6958e-dfb5-11e3-8eff-01a464e0362d;La Loupe;553186.2770999968;6821308.261300001;1.013417156041147;48.4754148692772;48.4754148692772, 1.013417156041147;48.47541486925318, 1.013417156041145;"{""coordinates"": [1.013417156041145, 48.47541486925318], ""type"": ""Point""}"
132157;Faisceau Pair;899000;1;023+150;51e82a84-6665-11e3-afff-01f464e0362d;Albertville;962345.4425000027;6513053.541999999;6.370397127636822;45.66663786948531;45.66663786948531, 6.370397127636822;45.6666378694676, 6.370397127636823;"{""coordinates"": [6.370397127636823, 45.6666378694676], ""type"": ""Point""}"
156471;Faisceau Impair V13 à V17;534000;1;002+020;cef5565c-dfb5-11e3-8eff-01a464e0362d;Rezé-Pont-Rousseau;355618.373999998;6686689.233600002;-1.550755682711369;47.1911532831744;47.1911532831744, -1.5507556827113693;47.19115328316114, -1.5507556827113724;"{""coordinates"": [-1.550755682711372, 47.19115328316114], ""type"": ""Point""}"
73003;Faisceau Carentan Impair V5 et V7;366000;1;313+170;51e653c8-6665-11e3-afff-01f464e0362d;Carentan;391678.4818999991;6919611.771200001;-1.240310307400937;49.301589140747154;49.301589140747154, -1.2403103074009365;49.301589140727316, -1.2403103074009412;"{""coordinates"": [-1.240310307400941, 49.301589140727316], ""type"": ""Point""}"
153209;Faisecau Impair;640000;1;161+413;51ea7b02-6665-11e3-afff-01f464e0362d;Valence-d'Agen;531420.1897;6336940.080699999;0.893810469692365;44.111229005674964;44.111229005674964, 0.8938104696923652;44.11122900565301, 0.893810469692364;"{""coordinates"": [0.893810469692364, 44.11122900565301], ""type"": ""Point""}"
155385;Faisceau du Port de Pont-Audemer;375000;1;171+367;51eb06e6-6665-11e3-afff-01f464e0362d;Pont-Audemer;519013.40670000017;6919978.557999998;0.509184019240701;49.35365814653241;49.35365814653241, 0.5091840192407007;49.35365814651282, 0.5091840192406987;"{""coordinates"": [0.509184019240699, 49.35365814651282], ""type"": ""Point""}"
128389;Faisceau de Mommenheim V6 et V8;161000;1;000+193;51e8b7bc-6665-11e3-afff-01f464e0362d;Mommenheim;1040900.1499999985;6860674.189599998;7.639796041249071;48.7560105467759;48.7560105467759, 7.639796041249071;48.756010546753316, 7.639796041249075;"{""coordinates"": [7.639796041249075, 48.756010546753316], ""type"": ""Point""}"
85435;Faisceau Triage Annexe;570000;2;233+462;51e9c60e-6665-11e3-afff-01f464e0362d;St-Pierre-des-Corps;527945.6048000008;6700656.2282;0.719200367050071;47.383881019273474;47.383881019273474, 0.7192003670500711;47.38388101926079, 0.7192003670500691;"{""coordinates"": [0.719200367050069, 47.38388101926079], ""type"": ""Point""}"
154198;Faisceau Impair;420000;1;618+526;51eb49d2-6665-11e3-afff-01f464e0362d;Brest;151281.12569999695;6836761.691399999;-4.42422335272903;48.39881491748468;48.39881491748468, -4.4242233527290304;48.39881491746025, -4.424223352729037;"{""coordinates"": [-4.424223352729037, 48.39881491746025], ""type"": ""Point""}"
153438;Faisceau Pair;081000;1;195+363;51f186cc-6665-11e3-afff-01f464e0362d;Mourmelon-le-Petit;796240.1899999976;6892486.398699999;4.318495733550953;49.12494723261507;49.12494723261507, 4.318495733550953;49.124947232594366, 4.318495733550954;"{""coordinates"": [4.318495733550954, 49.124947232594366], ""type"": ""Point""}"
155054;Faisceau Pair;584000;1;099+563;51f06418-6665-11e3-afff-01f464e0362d;Pointe-de-Grave;382739.2848000005;6502510.100299999;-1.067789559571923;45.548518547495384;45.548518547495384, -1.067789559571923;45.54851854747734, -1.067789559571926;"{""coordinates"": [-1.067789559571926, 45.54851854747734], ""type"": ""Point""}"
155514;Faisceau impair;695000;1;238+701;51ecb7f4-6665-11e3-afff-01f464e0362d;St-Florent-sur-Cher;643293.0736000016;6655433.319400001;2.253757975900073;46.996709259385995;46.996709259385995, 2.2537579759000734;46.996709259372174, 2.253757975900073;"{""coordinates"": [2.253757975900073, 46.996709259372174], ""type"": ""Point""}"
72697;EIV de Moulin-Neuf;325000;1;038+631;51df9d14-6665-11e3-afff-01f464e0362d;;646662.0529000014;6895578.8851;2.268827901659273;49.15775509013159;49.15775509013159, 2.2688279016592734;49.15775509011104, 2.2688279016592725;"{""coordinates"": [2.268827901659273, 49.15775509011104], ""type"": ""Point""}"
72981;Faisceau Alluvionnaire;341116;1;005+168;51e8886a-6665-11e3-afff-01f464e0362d;Le Havre-Maritime;499331.00659999996;6934931.7173999995;0.231304014097976;49.48209528346085;49.48209528346085, 0.23130401409797635;49.482095283441886, 0.23130401409797396;"{""coordinates"": [0.231304014097974, 49.482095283441886], ""type"": ""Point""}"
72998;Faisceau pair voies 12 à 36;390000;1;189+703;51dfc1ba-6665-11e3-afff-01f464e0362d;Lisieux;498227.32140000165;6896443.0024;0.234678399132941;49.13597587817259;49.13597587817259, 0.2346783991329411;49.13597587815194, 0.23467839913293873;"{""coordinates"": [0.234678399132939, 49.13597587815194], ""type"": ""Point""}"
132151;Faisceau Ex Chantier;789000;1;333+620;51e81188-6665-11e3-afff-01f464e0362d;La Ferté-Hauterive;727303.1274000034;6586764.2498;3.355241692301004;46.380264550338666;46.380264550338666, 3.3552416923010036;46.380264550323034, 3.355241692301004;"{""coordinates"": [3.355241692301004, 46.380264550323034], ""type"": ""Point""}"
156874;Faisceau impair 5 à 15;611000;1;463+764;cef5b49c-dfb5-11e3-8eff-01a464e0362d;Thiviers;537217.1204999983;6481850.821800001;0.918487629696747;45.416769598993355;45.416769598993355, 0.9184876296967469;45.41676959897494, 0.9184876296967454;"{""coordinates"": [0.918487629696745, 45.41676959897494], ""type"": ""Point""}"
156669;Faisceau impair 3 à 13;590000;2;559+710;cef44912-dfb5-11e3-8eff-01a464e0362d;Gourdon;572533.925999999;6405711.044100001;1.389792009158044;44.73883302671252;44.73883302671252, 1.3897920091580436;44.738833026692234, 1.3897920091580422;"{""coordinates"": [1.389792009158042, 44.738833026692234], ""type"": ""Point""}"
111799;Faisceau Impair;042000;1;035+352;51e75452-6665-11e3-afff-01f464e0362d;Châtel-Nomexy;950838.5807999969;6806585.1252;6.384273008834787;48.311204102623336;48.311204102623336, 6.384273008834787;48.31120410261335, 6.38427300883479;"{""coordinates"": [6.38427300883479, 48.31120410261335], ""type"": ""Point""}"
155170;Faisceau Equipement;420000;1;001+295;51f2767c-6665-11e3-afff-01f464e0362d;Paris-Montparnasse;649449.4469000027;6859503.172400001;2.311349167848891;48.833599185134915;48.833599185134915, 2.3113491678488907;48.83359918511273, 2.3113491678488898;"{""coordinates"": [2.31134916784889, 48.83359918511273], ""type"": ""Point""}"
153287;Faisceau pair V10 à V12;040000;1;014+048;51ed179c-6665-11e3-afff-01f464e0362d;Pont-St-Vincent;928882.8448999971;6837794.809700001;6.104916797643997;48.599850539821176;48.599850539821176, 6.104916797643997;48.59985053979781, 6.104916797644;"{""coordinates"": [6.104916797644, 48.59985053979781], ""type"": ""Point""}"
156907;Faisceau impair 3 à 11;640000;1;018+274;cef758ee-dfb5-11e3-8eff-01a464e0362d;Beautiran;426918.6137999967;6406109.938099999;-0.448190151139836;44.70043624097628;44.70043624097628, -0.44819015113983574;44.70043624095587, -0.44819015113983773;"{""coordinates"": [-0.448190151139838, 44.70043624095587], ""type"": ""Point""}"
156825;Faisceau  Europe;341320;1;000+363;cef752c2-dfb5-11e3-8eff-01a464e0362d;;494612.6278000027;6935245.452500001;0.16610294864409;49.48340910702877;49.48340910702877, 0.16610294864409048;49.48340910700982, 0.1661029486440881;"{""coordinates"": [0.166102948644088, 49.48340910700982], ""type"": ""Point""}"
73290;UPT Tarbes (ET Midi-Pyrénées);650000;1;156+870;51dfed60-6665-11e3-afff-01f464e0362d;;461286.93829999864;6242342.396499999;0.06223570786776;43.24030744146377;43.24030744146377, 0.06223570786775992;43.240307441439654, 0.06223570786775793;"{""coordinates"": [0.062235707867758, 43.240307441439654], ""type"": ""Point""}"
153400;Faisceau Impair;006000;2;006+443;51eabc7a-6665-11e3-afff-01f464e0362d;Nuisement;796212.634300001;6865455.146299999;4.311965810650506;48.88192054078333;48.88192054078333, 4.311965810650506;48.8819205407614, 4.311965810650506;"{""coordinates"": [4.311965810650506, 48.8819205407614], ""type"": ""Point""}"
156005;Faisceau Pair Souillac;590000;2;536+777;cef1b706-dfb5-11e3-8eff-01a464e0362d;Souillac;579142.6890999973;6423703.8497;1.468848538933222;44.901978172566295;44.901978172566295, 1.4688485389332215;44.90197817254643, 1.4688485389332202;"{""coordinates"": [1.46884853893322, 44.90197817254643], ""type"": ""Point""}"
154975;Triage de Sabarèges;570511;1;000+537;51ec9b92-6665-11e3-afff-01f464e0362d;Bassens;422541.67369999737;6430962.2652;-0.517354748290653;44.92223206545081;44.92223206545081, -0.5173547482906529;44.92223206543102, -0.5173547482906556;"{""coordinates"": [-0.517354748290656, 44.92223206543102], ""type"": ""Point""}"
156033;Faisceau impair;205000;1;094+662;cef2fcc6-dfb5-11e3-8eff-01a464e0362d;Rethel;799863.1763999984;6935067.825800002;4.37830276907675;49.50710698526746;49.50710698526746, 4.3783027690767495;49.507106985248626, 4.37830276907675;"{""coordinates"": [4.37830276907675, 49.507106985248626], ""type"": ""Point""}"
156602;Faisceau impair 3 à 7;722000;1;579+146;cef58a64-dfb5-11e3-8eff-01a464e0362d;Sévérac-le-Château;704584.876199998;6358201.512800001;3.057489196790043;44.3228252542604;44.3228252542604, 3.0574891967900433;44.32282525423898, 3.0574891967900433;"{""coordinates"": [3.057489196790043, 44.32282525423898], ""type"": ""Point""}"
156933;Faisceau impair 3 à 19;650000;1;236+282;cef726da-dfb5-11e3-8eff-01a464e0362d;Artix;410512.4834000021;6261551.437100001;-0.572541895063851;43.39413817636627;43.39413817636627, -0.5725418950638513;43.39413817634251, -0.5725418950638529;"{""coordinates"": [-0.572541895063853, 43.39413817634251], ""type"": ""Point""}"
86449;Faisceau Mâcon V10 à V36;830000;1;440+480;51e3b43a-6665-11e3-afff-01f464e0362d;Mâcon-Ville;840058.2741999999;6579064.733899999;4.819682875110689;46.29695311215259;46.29695311215259, 4.819682875110689;46.29695311213671, 4.81968287511069;"{""coordinates"": [4.81968287511069, 46.29695311213671], ""type"": ""Point""}"
153301;Faisceau impair v19;070000;1;253+948;51f1826c-6665-11e3-afff-01f464e0362d;Bar-le-Duc;859476.674999997;6854491.362399999;5.170184283816687;48.77079635700148;48.77079635700148, 5.1701842838166865;48.77079635697898, 5.170184283816689;"{""coordinates"": [5.170184283816689, 48.77079635697898], ""type"": ""Point""}"
72916;Faisceau St-Eloy Impair V3 à V7;709000;1;367+158;51e1dc3a-6665-11e3-afff-01f464e0362d;St-Éloy;687404.316399999;6563638.050999999;2.836738495778052;46.172454301457485;46.172454301457485, 2.8367384957780515;46.172454301441235, 2.836738495778051;"{""coordinates"": [2.836738495778051, 46.172454301441235], ""type"": ""Point""}"
86474;Faisceau Hagondange Triage V9 à V37;180000;1;170+655;51e627ea-6665-11e3-afff-01f464e0362d;Hagondange;930241.4384000003;6909340.871100001;6.162174506444882;49.24224672368315;49.24224672368315, 6.162174506444882;49.242246723663015, 6.162174506444884;"{""coordinates"": [6.162174506444884, 49.242246723663015], ""type"": ""Point""}"
157012;Faisceau Impair V3 à V5;830000;1;043+394;cef5eeae-dfb5-11e3-8eff-01a464e0362d;;673762.0808999985;6825575.114700001;2.644634010411164;48.529882520844815;48.529882520844815, 2.6446340104111643;48.52988252082108, 2.644634010411164;"{""coordinates"": [2.644634010411164, 48.52988252082108], ""type"": ""Point""}"
156978;Faisceau Impair V3 à V13;830000;1;196+480;cef6ea28-dfb5-11e3-8eff-01a464e0362d;Tonnerre;772963.0995000005;6751390.3631;3.975751490906341;47.858850595585594;47.858850595585594, 3.975751490906341;47.85885059557429, 3.9757514909063416;"{""coordinates"": [3.975751490906342, 47.85885059557429], ""type"": ""Point""}"
153444;Faisceau Impair;205000;1;072+098;51edc3a0-6665-11e3-afff-01f464e0362d;Bazancourt;785595.5535999984;6918926.670299999;4.178090511072557;49.364124307601095;49.364124307601095, 4.178090511072557;49.36412430758156, 4.178090511072558;"{""coordinates"": [4.178090511072558, 49.36412430758156], ""type"": ""Point""}"
